candidate_id,job_id,resume_category,job_title,tfidf_sim,bm25_sim,dense_sim,skill_overlap,category_align,length_penalty,base_score,review_minutes,eligible,must_have_hits,candidate_skill_set,job_skill_set,redundancy_cluster,score
63,3,Java Developer,iOS Developer,0.02587957353886758,0.284930557012558,0.0,0.1111111111111111,0.3333333333333333,0.318,0.10308941769571896,5.0714999999999995,1,1,"['android', 'css', 'html', 'java', 'jenkins', 'mysql', 'swift', 'testing']","['ios', 'swift']",63,0.4340839509344806
110,3,DevOps Engineer,iOS Developer,0.061978190858882745,1.0,0.0,0.043478260869565216,0.0,1.132,0.09313387943835068,13.408999999999999,1,1,"['.net', 'android', 'api', 'aws', 'azure', 'c#', 'c++', 'crm', 'css', 'devops', 'html', 'ios', 'java', 'javascript', 'jira', 'leadership', 'machine learning', 'project management', 'sap', 'sql', 'tableau', 'testing']","['ios', 'swift']",110,0.41655714895432394
62,4,Java Developer,Flutter Developer,0.06414207028843971,0.7477073669433594,0.0,0.25,0.3333333333333333,0.372,0.20985974443832084,4.761,1,2,"['c++', 'communication', 'java', 'sql']","['communication', 'flutter', 'java', 'react', 'react native', 'swift']",62,0.6220539356602384
84,4,SAP Developer,Flutter Developer,0.04564512802411983,0.7947081327438354,0.0,0.1111111111111111,0.3333333333333333,0.288,0.17555019293639335,5.244,1,1,"['communication', 'leadership', 'project management', 'sap']","['communication', 'flutter', 'java', 'react', 'react native', 'swift']",84,0.5616517052979362
35,4,Web Designing,Flutter Developer,0.05462920209149261,0.674345850944519,0.0,0.07692307692307693,0.3333333333333333,0.052,0.1706901857839254,6.601,1,1,"['css', 'go', 'html', 'java', 'javascript', 'mysql', 'php', 'sql']","['communication', 'flutter', 'java', 'react', 'react native', 'swift']",35,0.553095625176361
58,4,Civil Engineer,Flutter Developer,0.058494215751457676,0.9406307339668274,0.0,0.16666666666666666,0.0,0.278,0.1676062449700523,5.301499999999999,1,1,['communication'],"['communication', 'flutter', 'java', 'react', 'react native', 'swift']",58,0.5476663235589148
60,4,Java Developer,Flutter Developer,0.055613568399465185,0.4174705445766449,0.0,0.2857142857142857,0.3333333333333333,0.926,0.1421833591333216,1.5755,1,2,"['communication', 'java', 'javascript']","['communication', 'flutter', 'java', 'react', 'react native', 'swift']",60,0.5029091367242677
58,5,Civil Engineer,Database Administrator,0.11975713770800958,0.9087157249450684,0.0,1.0,0.0,0.278,0.4098493130932528,5.301499999999999,1,1,['communication'],['communication'],58,0.9741371156246866
50,5,Health and fitness,Database Administrator,0.03776323708039414,0.19883692264556885,0.0,1.0,0.0,0.374,0.2795467845160574,4.749499999999999,1,1,['communication'],['communication'],50,0.7447385078501708
28,5,Arts,Database Administrator,0.043639424104093404,0.22740872204303741,0.0,1.0,0.0,0.564,0.27439597021512935,3.657,1,1,['communication'],['communication'],28,0.735670459498078
47,5,Sales,Database Administrator,0.054220490608665586,0.25556686520576477,0.0,1.0,0.0,0.71,0.27409385931685126,2.8175,1,1,['communication'],['communication'],47,0.7351385909287168
44,5,Sales,Database Administrator,0.014832553303862697,0.08491408824920654,0.0,1.0,0.0,0.682,0.23638931617575887,2.9784999999999995,1,1,['communication'],['communication'],44,0.6687594515690642
70,6,Java Developer,Java Developer,0.09343683089532667,0.9619554877281189,0.0,0.15384615384615385,1.0,0.096,0.3345243373571311,7.452,1,1,"['css', 'java', 'javascript', 'mysql']","['agile', 'api', 'communication', 'design patterns', 'git', 'java', 'microservices', 'mysql', 'scrum', 'sql', 'testing']",70,0.841526914171239
62,6,Java Developer,Java Developer,0.10274451072779835,0.8109079003334045,0.0,0.25,1.0,0.372,0.3293063131893518,4.761,1,1,"['c++', 'communication', 'java', 'sql']","['agile', 'api', 'communication', 'design patterns', 'git', 'java', 'microservices', 'mysql', 'scrum', 'sql', 'testing']",62,0.8323405423295505
69,6,Java Developer,Java Developer,0.102225859323191,0.9919493794441223,0.0,0.2,1.0,0.666,0.3201423380084264,3.0704999999999996,1,2,"['css', 'html', 'java', 'javascript', 'mongodb', 'mysql', 'testing']","['agile', 'api', 'communication', 'design patterns', 'git', 'java', 'microservices', 'mysql', 'scrum', 'sql', 'testing']",69,0.8162072932580324
101,6,Python Developer,Java Developer,0.11666646251416464,1.0,0.0,0.38095238095238093,0.3333333333333333,0.19,0.31031418772108477,5.807499999999999,1,4,"['agile', 'api', 'communication', 'css', 'data science', 'django', 'erp', 'flask', 'git', 'html', 'java', 'mongodb', 'mysql', 'numpy', 'postgresql', 'python', 'sql', 'testing']","['agile', 'api', 'communication', 'design patterns', 'git', 'java', 'microservices', 'mysql', 'scrum', 'sql', 'testing']",101,0.7989047587828153
9,7,Data Science,Machine Learning,0.1450045069382343,0.8317500352859497,0.0,0.2222222222222222,0.0,0.526,0.19562994534244418,3.8754999999999997,1,3,"['css', 'data science', 'deep learning', 'html', 'machine learning', 'mysql', 'numpy', 'pandas', 'python', 'selenium', 'sql']","['api', 'computer vision', 'data science', 'deep learning', 'docker', 'go', 'kubernetes', 'machine learning', 'python', 'pytorch', 'tensorflow']",9,0.5970022644674473
4,7,Data Science,Machine Learning,0.10835665225561578,1.0,0.0,0.16666666666666666,0.0,0.87,0.16314452641602892,11.902499999999998,1,3,"['c#', 'communication', 'crm', 'data science', 'deep learning', 'etl', 'forecasting', 'linear programming', 'machine learning', 'python', 'r', 'sap', 'sql', 'swift', 'tableau', 'testing', 'time series']","['api', 'computer vision', 'data science', 'deep learning', 'docker', 'go', 'kubernetes', 'machine learning', 'python', 'pytorch', 'tensorflow']",4,0.5398114335905415
156,7,Blockchain,Machine Learning,0.09992520979334668,0.45277634263038635,0.0,0.3076923076923077,0.0,0.384,0.15925726181645278,4.691999999999999,1,3,"['blockchain', 'computer vision', 'data science', 'go', 'java', 'machine learning']","['api', 'computer vision', 'data science', 'deep learning', 'docker', 'go', 'kubernetes', 'machine learning', 'python', 'pytorch', 'tensorflow']",156,0.5329678742449864
132,7,Database,Machine Learning,0.08965977696453813,0.5864210724830627,0.0,0.1875,0.0,0.478,0.13347722164094583,4.1514999999999995,1,2,"['communication', 'data science', 'leadership', 'linux', 'machine learning', 'python', 'r', 'sql']","['api', 'computer vision', 'data science', 'deep learning', 'docker', 'go', 'kubernetes', 'machine learning', 'python', 'pytorch', 'tensorflow']",132,0.48758191443892784
34,8,Web Designing,Wordpress Developer,0.04633788763465965,0.5406675338745117,0.0,0.5,0.3333333333333333,0.03,0.2619889567962447,6.727499999999999,1,1,['javascript'],"['communication', 'javascript']",34,0.7138278165654374
149,8,DotNet Developer,Wordpress Developer,0.0957066713957068,1.0,0.0,0.07692307692307693,0.3333333333333333,0.182,0.2216858689366059,7.9464999999999995,1,1,"['.net', 'agile', 'api', 'c#', 'crm', 'git', 'html', 'javascript', 'leadership', 'sql', 'testing', 'typescript']","['communication', 'javascript']",149,0.642873919162458
84,8,SAP Developer,Wordpress Developer,0.055652853992054274,0.7365990877151489,0.0,0.2,0.3333333333333333,0.288,0.19649192710867058,5.244,1,1,"['communication', 'leadership', 'project management', 'sap']","['communication', 'javascript']",84,0.5985197900232326
50,8,Health and fitness,Wordpress Developer,0.02763014217955209,0.35649940371513367,0.0,0.5,0.0,0.374,0.16360239669200105,4.749499999999999,1,1,['communication'],"['communication', 'javascript']",50,0.5406175177471287
101,9,Python Developer,Django Developer,0.08203637039810878,0.6467947363853455,0.0,0.34782608695652173,0.3333333333333333,0.19,0.24269427543269603,5.807499999999999,1,3,"['agile', 'api', 'communication', 'css', 'data science', 'django', 'erp', 'flask', 'git', 'html', 'java', 'mongodb', 'mysql', 'numpy', 'postgresql', 'python', 'sql', 'testing']","['aws', 'azure', 'communication', 'data science', 'deep learning', 'devops', 'django', 'flask', 'git', 'machine learning', 'postgresql', 'python', 'sql']",101,0.6798593810286799
104,9,Python Developer,Django Developer,0.11113057240110367,0.8439798951148987,0.0,0.16666666666666666,0.3333333333333333,0.144,0.2359802621663176,6.072,1,1,"['agile', 'api', 'communication', 'css', 'django', 'git', 'html', 'jira', 'mongodb', 'mysql', 'python', 'rest api', 'scrum', 'sqlite', 'testing']","['aws', 'azure', 'communication', 'data science', 'deep learning', 'devops', 'django', 'flask', 'git', 'machine learning', 'postgresql', 'python', 'sql']",104,0.6680393088266705
132,9,Database,Django Developer,0.0789952744536451,0.48126834630966187,0.0,0.3125,0.3333333333333333,0.478,0.19490659996157572,4.1514999999999995,1,3,"['communication', 'data science', 'leadership', 'linux', 'machine learning', 'python', 'r', 'sql']","['aws', 'azure', 'communication', 'data science', 'deep learning', 'devops', 'django', 'flask', 'git', 'machine learning', 'postgresql', 'python', 'sql']",132,0.5957288093386541
9,9,Data Science,Django Developer,0.12347020233926195,0.7610139846801758,0.0,0.2631578947368421,0.0,0.526,0.1874484279160458,3.8754999999999997,1,3,"['css', 'data science', 'deep learning', 'html', 'machine learning', 'mysql', 'numpy', 'pandas', 'python', 'selenium', 'sql']","['aws', 'azure', 'communication', 'data science', 'deep learning', 'devops', 'django', 'flask', 'git', 'machine learning', 'postgresql', 'python', 'sql']",9,0.5825986398594503
3,9,Data Science,Django Developer,0.09167643129193451,0.5131112337112427,0.0,0.3888888888888889,0.0,0.474,0.1782491461765888,4.174499999999999,1,3,"['data analysis', 'data science', 'deep learning', 'django', 'excel', 'flask', 'java', 'linux', 'machine learning', 'mysql', 'python', 'sql']","['aws', 'azure', 'communication', 'data science', 'deep learning', 'devops', 'django', 'flask', 'git', 'machine learning', 'postgresql', 'python', 'sql']",3,0.566403233318995
106,10,Python Developer,Django Developer,0.046958940886676286,0.619598925113678,0.0,0.125,0.3333333333333333,0.682,0.13513882930591262,2.9784999999999995,1,1,"['django', 'excel', 'html', 'java', 'mysql', 'numpy', 'pandas', 'python']",['django'],106,0.4905071875642688
105,10,Python Developer,Django Developer,0.031420647175956724,0.5035720467567444,0.0,0.1111111111111111,0.3333333333333333,0.35,0.13006611181082411,4.887499999999999,1,1,"['api', 'computer vision', 'django', 'git', 'mysql', 'numpy', 'python', 'rest api', 'testing']",['django'],105,0.481576629241931
154,10,Blockchain,Django Developer,0.03782960335271774,0.5486140251159668,0.0,0.125,0.3333333333333333,0.644,0.1245185592898872,3.197,1,1,"['blockchain', 'c++', 'crm', 'django', 'java', 'mysql', 'python', 'salesforce']",['django'],154,0.47181012018984453
3,10,Data Science,Django Developer,0.03884788605349467,0.53575599193573,0.0,0.08333333333333333,0.0,0.474,0.07616437100463172,4.174499999999999,1,1,"['data analysis', 'data science', 'deep learning', 'django', 'excel', 'flask', 'java', 'linux', 'machine learning', 'mysql', 'python', 'sql']",['django'],3,0.3866821983158425
153,11,Blockchain,PHP Developer,0.09037665896915983,0.7653813362121582,0.0,0.1111111111111111,0.3333333333333333,0.34,0.19038211220621123,4.944999999999999,1,2,"['api', 'aws', 'blockchain', 'docker', 'microservices', 'mongodb', 'mysql', 'node.js', 'php', 'postgresql', 'problem solving', 'react', 'smart contracts']","['api', 'css', 'design patterns', 'html', 'nosql', 'php', 'sql']",153,0.5877634137066072
68,11,Java Developer,PHP Developer,0.061234429816450664,0.4161633849143982,0.0,0.375,0.3333333333333333,0.722,0.18017879916829077,2.7484999999999995,1,2,"['css', 'html', 'java', 'sql']","['api', 'css', 'design patterns', 'html', 'nosql', 'php', 'sql']",68,0.5698004023119367
151,11,DotNet Developer,PHP Developer,0.08935432449182087,0.572695255279541,0.0,0.2,0.3333333333333333,0.502,0.18016017305628557,4.0135,1,1,"['.net', 'api', 'c#', 'excel', 'sql']","['api', 'css', 'design patterns', 'html', 'nosql', 'php', 'sql']",151,0.5697676108979182
147,11,DotNet Developer,PHP Developer,0.04524987199428908,0.33416473865509033,0.0,0.2727272727272727,0.3333333333333333,0.186,0.16823546477162718,5.8305,1,2,"['.net', 'c#', 'crm', 'css', 'html', 'javascript', 'sql']","['api', 'css', 'design patterns', 'html', 'nosql', 'php', 'sql']",147,0.5487740698785106
63,11,Java Developer,PHP Developer,0.058538379713578746,0.45116451382637024,0.0,0.15384615384615385,0.3333333333333333,0.318,0.1498248305883489,5.0714999999999995,1,2,"['android', 'css', 'html', 'java', 'jenkins', 'mysql', 'swift', 'testing']","['api', 'css', 'design patterns', 'html', 'nosql', 'php', 'sql']",63,0.5163620062293552
112,12,DevOps Engineer,Backend Developer,0.10589562231379414,0.7466007471084595,0.0,0.34615384615384615,0.0,0.136,0.2222619883636363,7.6819999999999995,1,1,"['agile', 'aws', 'devops', 'erp', 'git', 'html', 'java', 'javascript', 'jira', 'mysql', 'node.js', 'php', 'python', 'scrum']","['agile', 'api', 'aws', 'css', 'data science', 'design patterns', 'docker', 'elasticsearch', 'git', 'html', 'java', 'javascript', 'kubernetes', 'linux', 'mysql', 'node.js', 'postgresql', 'react', 'redis', 'scrum', 'testing']",112,0.6438881818626198
61,12,Java Developer,Backend Developer,0.11014936456921653,0.750008225440979,0.0,0.17391304347826086,0.3333333333333333,0.396,0.2109967400171559,4.622999999999999,1,1,"['c++', 'java', 'linux', 'postgresql', 'sql', 'testing']","['agile', 'api', 'aws', 'css', 'data science', 'design patterns', 'docker', 'elasticsearch', 'git', 'html', 'java', 'javascript', 'kubernetes', 'linux', 'mysql', 'node.js', 'postgresql', 'react', 'redis', 'scrum', 'testing']",61,0.6240556251568166
153,12,Blockchain,Backend Developer,0.10070045732533449,0.56883305311203,0.0,0.25925925925925924,0.3333333333333333,0.34,0.2102702599636782,4.944999999999999,1,1,"['api', 'aws', 'blockchain', 'docker', 'microservices', 'mongodb', 'mysql', 'node.js', 'php', 'postgresql', 'problem solving', 'react', 'smart contracts']","['agile', 'api', 'aws', 'css', 'data science', 'design patterns', 'docker', 'elasticsearch', 'git', 'html', 'java', 'javascript', 'kubernetes', 'linux', 'mysql', 'node.js', 'postgresql', 'react', 'redis', 'scrum', 'testing']",153,0.6227766514126885
37,12,Web Designing,Backend Developer,0.08018748617198707,0.780635416507721,0.0,0.13043478260869565,0.3333333333333333,0.106,0.20638595348840785,6.290499999999999,1,1,"['agile', 'c++', 'java', 'javascript', 'r']","['agile', 'api', 'aws', 'css', 'data science', 'design patterns', 'docker', 'elasticsearch', 'git', 'html', 'java', 'javascript', 'kubernetes', 'linux', 'mysql', 'node.js', 'postgresql', 'react', 'redis', 'scrum', 'testing']",37,0.6159382998678167
109,13,DevOps Engineer,DevOps Engineer,0.16006228300819927,1.0,0.0,0.4375,1.0,0.434,0.42453989584393564,9.395499999999998,1,4,"['ansible', 'ci/cd', 'devops', 'git', 'java', 'jenkins', 'linux', 'testing']","['ansible', 'api', 'aws', 'devops', 'docker', 'git', 'go', 'java', 'jenkins', 'kafka', 'kubernetes', 'linux', 'python', 'terraform', 'testing']",109,1.0
107,13,DevOps Engineer,DevOps Engineer,0.142531458995716,0.9616038799285889,0.0,0.2631578947368421,1.0,0.308,0.3737486185409533,8.671,1,2,"['aws', 'azure', 'devops', 'html', 'linux', 'mysql', 'python', 'sql', 'testing']","['ansible', 'api', 'aws', 'devops', 'docker', 'git', 'go', 'java', 'jenkins', 'kafka', 'kubernetes', 'linux', 'python', 'terraform', 'testing']",107,0.9105815640907473
113,13,DevOps Engineer,DevOps Engineer,0.10053591384182374,0.7303659915924072,0.0,0.18181818181818182,1.0,0.176,0.31261388490789155,5.888,1,3,"['api', 'ci/cd', 'communication', 'devops', 'forecasting', 'jenkins', 'jira', 'project management', 'selenium', 'sql', 'testing']","['ansible', 'api', 'aws', 'devops', 'docker', 'git', 'go', 'java', 'jenkins', 'kafka', 'kubernetes', 'linux', 'python', 'terraform', 'testing']",113,0.8029533934387723
34,14,Web Designing,Wordpress Developer,0.04997746024233703,0.5704641938209534,0.0,1.0,0.3333333333333333,0.03,0.3973115508415028,6.727499999999999,1,1,['javascript'],['javascript'],34,0.9520642883621259
37,14,Web Designing,Wordpress Developer,0.06383189837057765,0.8060700297355652,0.0,0.2,0.3333333333333333,0.106,0.21967438145281176,6.290499999999999,1,1,"['agile', 'c++', 'java', 'javascript', 'r']",['javascript'],37,0.6393326799142505
71,14,Java Developer,Wordpress Developer,0.03087291013415182,0.3345372974872589,0.0,0.5,0.3333333333333333,0.824,0.1821901392295306,2.162,1,1,"['java', 'javascript']",['javascript'],71,0.5733413820215989
147,14,DotNet Developer,Wordpress Developer,0.03362467608257203,0.5318777561187744,0.0,0.14285714285714285,0.3333333333333333,0.186,0.1526146990634113,5.8305,1,1,"['.net', 'c#', 'crm', 'css', 'html', 'javascript', 'sql']",['javascript'],147,0.5212735912234575
65,14,Java Developer,Wordpress Developer,0.037887165190673776,0.4761807322502136,0.0,0.25,0.3333333333333333,0.742,0.14247419382821572,2.6334999999999997,1,1,"['c++', 'excel', 'java', 'javascript']",['javascript'],65,0.5034211534504949
129,15,Database,Database Administrator,0.18339969893851407,1.0,0.0,0.3333333333333333,0.3333333333333333,0.086,0.3362051888238201,6.4055,1,1,['sql'],"['communication', 'optimization', 'sql']",129,0.8444860661581153
122,15,Database,Database Administrator,0.10255582931471285,0.6961548328399658,0.0,0.4,0.3333333333333333,0.252,0.2683120446785247,8.348999999999998,1,2,"['communication', 'linux', 'postgresql', 'sql']","['communication', 'optimization', 'sql']",122,0.724959661609961
131,15,Database,Database Administrator,0.1142397360597662,0.6414512395858765,0.0,0.25,0.3333333333333333,0.05,0.24047588872565961,7.187499999999999,1,1,"['linux', 'sql']","['communication', 'optimization', 'sql']",131,0.6759538941002496
112,16,DevOps Engineer,PHP Developer,0.10689974812093306,0.7963889837265015,0.0,0.3125,0.0,0.136,0.21996855714522806,7.6819999999999995,1,5,"['agile', 'aws', 'devops', 'erp', 'git', 'html', 'java', 'javascript', 'jira', 'mysql', 'node.js', 'php', 'python', 'scrum']","['design patterns', 'git', 'javascript', 'jira', 'mysql', 'php', 'sql']",112,0.6398505784924151
66,16,Java Developer,PHP Developer,0.06664472876883806,0.30518293380737305,0.0,0.3,0.3333333333333333,0.692,0.15175808853259368,2.921,1,3,"['html', 'java', 'javascript', 'linux', 'mysql', 'php']","['design patterns', 'git', 'javascript', 'jira', 'mysql', 'php', 'sql']",66,0.5197655217690866
105,16,Python Developer,PHP Developer,0.03419917039648098,0.3909337520599365,0.0,0.14285714285714285,0.3333333333333333,0.35,0.12613717584702708,4.887499999999999,1,2,"['api', 'computer vision', 'django', 'git', 'mysql', 'numpy', 'python', 'rest api', 'testing']","['design patterns', 'git', 'javascript', 'jira', 'mysql', 'php', 'sql']",105,0.47465970713787287
125,16,Database,PHP Developer,0.030350330084599142,0.17353790998458862,0.0,0.2,0.3333333333333333,0.212,0.1213393743054249,5.680999999999999,1,1,"['linux', 'mongodb', 'mysql', 'postgresql', 'sql']","['design patterns', 'git', 'javascript', 'jira', 'mysql', 'php', 'sql']",125,0.46621314047458723
36,16,Web Designing,PHP Developer,0.05509398391182439,0.48037105798721313,0.0,0.14285714285714285,0.3333333333333333,0.828,0.1182191630456651,2.139,1,1,['php'],"['design patterns', 'git', 'javascript', 'jira', 'mysql', 'php', 'sql']",36,0.4607199844570721
109,17,DevOps Engineer,Software Engineer,0.14838001877447188,1.0,0.0,0.2727272727272727,0.3333333333333333,0.434,0.2827581665875041,9.395499999999998,1,1,"['ansible', 'ci/cd', 'devops', 'git', 'java', 'jenkins', 'linux', 'testing']","['agile', 'aws', 'azure', 'ci/cd', 'css', 'design patterns', 'devops', 'docker', 'git', 'html', 'java', 'javascript', 'jenkins', 'jira', 'kafka', 'kubernetes', 'microservices', 'redis', 'selenium', 'testing']",109,0.7503921707856944
113,17,DevOps Engineer,Software Engineer,0.09793163948438899,0.6338471174240112,0.0,0.24,0.3333333333333333,0.176,0.22157550771005474,5.888,1,2,"['api', 'ci/cd', 'communication', 'devops', 'forecasting', 'jenkins', 'jira', 'project management', 'selenium', 'sql', 'testing']","['agile', 'aws', 'azure', 'ci/cd', 'css', 'design patterns', 'devops', 'docker', 'git', 'html', 'java', 'javascript', 'jenkins', 'jira', 'kafka', 'kubernetes', 'microservices', 'redis', 'selenium', 'testing']",113,0.6426796273708897
111,17,DevOps Engineer,Software Engineer,0.08277864504780082,0.5843538045883179,0.0,0.17391304347826086,0.3333333333333333,0.13,0.193940264144557,7.6475,1,1,"['agile', 'devops', 'python', 'scrum', 'selenium', 'sql', 'testing']","['agile', 'aws', 'azure', 'ci/cd', 'css', 'design patterns', 'devops', 'docker', 'git', 'html', 'java', 'javascript', 'jenkins', 'jira', 'kafka', 'kubernetes', 'microservices', 'redis', 'selenium', 'testing']",111,0.5940275676706122
117,18,Network Security Engineer,Network Administrator,0.14132139979134534,1.0,0.0,0.0,0.25,0.08,0.21803427189984576,6.4399999999999995,1,0,"['network security', 'python']",[],117,0.6364452543810982
116,18,Network Security Engineer,Network Administrator,0.12439075118502552,0.7190507054328918,0.0,0.0,0.25,0.292,0.16347364522075927,5.220999999999999,1,0,"['communication', 'network security', 'problem solving']",[],116,0.5403908497877707
115,18,Network Security Engineer,Network Administrator,0.1293346145903196,0.611132025718689,0.0,0.0,0.25,0.258,0.1549364580895961,8.3835,1,0,"['communication', 'network security']",[],115,0.525361065918004
160,18,Testing,Network Administrator,0.07601728954104718,0.48138490319252014,0.0,0.0,0.0,0.406,0.06989448736280507,4.5655,1,0,"['c++', 'testing']",[],160,0.3756440197474876
130,19,Database,Node js developer,0.06840649505184376,0.7229847311973572,0.0,0.1111111111111111,0.25,0.118,0.17640217425745675,6.2215,1,1,['testing'],"['aws', 'git', 'java', 'javascript', 'jira', 'node.js', 'react', 'react native', 'testing']",130,0.5631516249927874
72,19,Java Developer,Node js developer,0.07540144829858572,0.7999742031097412,0.0,0.09090909090909091,0.25,0.514,0.15998596319285374,3.9444999999999997,1,1,"['java', 'linux', 'sql']","['aws', 'git', 'java', 'javascript', 'jira', 'node.js', 'react', 'react native', 'testing']",72,0.5342507586452743
87,19,Automation Testing,Node js developer,0.07677720071886256,0.7402042150497437,0.0,0.15789473684210525,0.0,0.13,0.15893019372997064,7.6475,1,3,"['android', 'api', 'c++', 'erp', 'excel', 'html', 'java', 'javascript', 'jenkins', 'machine learning', 'selenium', 'sql', 'testing']","['aws', 'git', 'java', 'javascript', 'jira', 'node.js', 'react', 'react native', 'testing']",87,0.532392068353069
66,19,Java Developer,Node js developer,0.08292987877816399,0.6206334829330444,0.0,0.15384615384615385,0.25,0.692,0.14776235976548405,2.921,1,2,"['html', 'java', 'javascript', 'linux', 'mysql', 'php']","['aws', 'git', 'java', 'javascript', 'jira', 'node.js', 'react', 'react native', 'testing']",66,0.5127310104190134
71,19,Java Developer,Node js developer,0.05562628303214385,0.5110356211662292,0.0,0.2222222222222222,0.25,0.824,0.13136266817315434,2.162,1,2,"['java', 'javascript']","['aws', 'git', 'java', 'javascript', 'jira', 'node.js', 'react', 'react native', 'testing']",71,0.48385922673000303
143,20,ETL Developer,JavaScript Developer,0.07739147155454086,1.0,0.0,0.14285714285714285,0.0,0.456,0.16693076348903677,9.522,1,2,"['agile', 'aws', 'communication', 'data warehouse', 'etl', 'mysql', 'problem solving', 'sql', 'testing']","['css', 'git', 'javascript', 'optimization', 'problem solving', 'react', 'testing']",143,0.5464771331954243
150,20,DotNet Developer,JavaScript Developer,0.07526585092110946,0.8470302224159241,0.0,0.25,0.3333333333333333,1.456,0.1620779017987101,15.271999999999998,1,3,"['.net', 'c#', 'css', 'html', 'javascript', 'oop', 'sql', 'testing']","['css', 'git', 'javascript', 'optimization', 'problem solving', 'react', 'testing']",150,0.5379336327151271
130,21,Database,JavaScript Developer,0.05875420456730704,0.6018184423446655,0.0,0.2,0.3333333333333333,0.118,0.1920068979403339,6.2215,1,1,['testing'],"['css', 'git', 'javascript', 'node.js', 'testing']",130,0.590623861538353
123,21,Database,JavaScript Developer,0.06826475064998568,0.6989623308181763,0.0,0.1111111111111111,0.3333333333333333,0.176,0.18163811556572984,7.911999999999999,1,1,"['jira', 'linux', 'mongodb', 'sql', 'testing']","['css', 'git', 'javascript', 'node.js', 'testing']",123,0.5723695400986737
143,21,ETL Developer,JavaScript Developer,0.07090214014063141,1.0,0.0,0.07692307692307693,0.0,0.456,0.14667302726750306,9.522,1,1,"['agile', 'aws', 'communication', 'data warehouse', 'etl', 'mysql', 'problem solving', 'sql', 'testing']","['css', 'git', 'javascript', 'node.js', 'testing']",143,0.5108132321443398
28,22,Arts,Network Administrator,0.03634104201830856,0.5518096089363098,0.0,1.0,0.0,0.564,0.3098208532411453,3.657,1,1,['communication'],['communication'],28,0.798036239621284
